parkhaus_name,parkhaus_occupancy,Zeit,unix_timestamp
Hauptbahnhof Süd,340,"02.05.2021, 14:17 Uhr",1619965020.0
Am Theater,286,"02.05.2021, 14:17 Uhr",1619965020.0
Baseler Platz,311,"02.05.2021, 14:17 Uhr",1619965020.0
Hauptwache,207,"02.05.2021, 14:17 Uhr",1619965020.0
Konstabler,170,"02.05.2021, 14:17 Uhr",1619965020.0
Am Gericht,543,"02.05.2021, 14:17 Uhr",1619965020.0
MyZeil,666,"02.05.2021, 14:17 Uhr",1619965020.0
Konrad-Adenauer-Straße,443,"02.05.2021, 14:17 Uhr",1619965020.0
Karstadt,geschlossen,"02.05.2021, 14:17 Uhr",1619965020.0
Börse,50,"02.05.2021, 14:28 Uhr",1619965680.0
Turmcenter,164,"02.05.2021, 14:28 Uhr",1619965680.0
Alte Oper,357,"02.05.2021, 14:28 Uhr",1619965680.0
Hauptbahnhof Süd,340,"02.05.2021, 14:28 Uhr",1619965680.0
Am Theater,284,"02.05.2021, 14:28 Uhr",1619965680.0
Baseler Platz,311,"02.05.2021, 14:28 Uhr",1619965680.0
Hauptwache,207,"02.05.2021, 14:28 Uhr",1619965680.0
Konstabler,171,"02.05.2021, 14:28 Uhr",1619965680.0
Am Gericht,542,"02.05.2021, 14:28 Uhr",1619965680.0
MyZeil,666,"02.05.2021, 14:28 Uhr",1619965680.0
Konrad-Adenauer-Straße,444,"02.05.2021, 14:28 Uhr",1619965680.0
Karstadt,geschlossen,"02.05.2021, 14:28 Uhr",1619965680.0
Börse,50,"02.05.2021, 14:38 Uhr",1619966280.0
Turmcenter,164,"02.05.2021, 14:38 Uhr",1619966280.0
Alte Oper,357,"02.05.2021, 14:38 Uhr",1619966280.0
Hauptbahnhof Süd,340,"02.05.2021, 14:38 Uhr",1619966280.0
Am Theater,285,"02.05.2021, 14:38 Uhr",1619966280.0
Baseler Platz,310,"02.05.2021, 14:38 Uhr",1619966280.0
Hauptwache,203,"02.05.2021, 14:38 Uhr",1619966280.0
Konstabler,168,"02.05.2021, 14:38 Uhr",1619966280.0
Am Gericht,543,"02.05.2021, 14:38 Uhr",1619966280.0
MyZeil,666,"02.05.2021, 14:38 Uhr",1619966280.0
Konrad-Adenauer-Straße,444,"02.05.2021, 14:38 Uhr",1619966280.0
Karstadt,geschlossen,"02.05.2021, 14:38 Uhr",1619966280.0
Börse,50,"02.05.2021, 14:38 Uhr",1619966280.0
Turmcenter,164,"02.05.2021, 14:38 Uhr",1619966280.0
Alte Oper,357,"02.05.2021, 14:38 Uhr",1619966280.0
Hauptbahnhof Süd,340,"02.05.2021, 14:38 Uhr",1619966280.0
Am Theater,285,"02.05.2021, 14:38 Uhr",1619966280.0
Baseler Platz,310,"02.05.2021, 14:38 Uhr",1619966280.0
Hauptwache,203,"02.05.2021, 14:38 Uhr",1619966280.0
Konstabler,168,"02.05.2021, 14:38 Uhr",1619966280.0
Am Gericht,543,"02.05.2021, 14:38 Uhr",1619966280.0
MyZeil,666,"02.05.2021, 14:38 Uhr",1619966280.0
Konrad-Adenauer-Straße,444,"02.05.2021, 14:38 Uhr",1619966280.0
Karstadt,geschlossen,"02.05.2021, 14:38 Uhr",1619966280.0
Börse,50,"02.05.2021, 14:58 Uhr",1619967480.0
Turmcenter,166,"02.05.2021, 14:58 Uhr",1619967480.0
Alte Oper,355,"02.05.2021, 14:58 Uhr",1619967480.0
Hauptbahnhof Süd,341,"02.05.2021, 14:58 Uhr",1619967480.0
Am Theater,285,"02.05.2021, 14:58 Uhr",1619967480.0
Baseler Platz,310,"02.05.2021, 14:58 Uhr",1619967480.0
Hauptwache,200,"02.05.2021, 14:58 Uhr",1619967480.0
Konstabler,167,"02.05.2021, 14:58 Uhr",1619967480.0
Am Gericht,542,"02.05.2021, 14:58 Uhr",1619967480.0
MyZeil,665,"02.05.2021, 14:58 Uhr",1619967480.0
Konrad-Adenauer-Straße,440,"02.05.2021, 14:58 Uhr",1619967480.0
Karstadt,geschlossen,"02.05.2021, 14:58 Uhr",1619967480.0
Börse,50,"02.05.2021, 14:58 Uhr",1619967480.0
Turmcenter,166,"02.05.2021, 14:58 Uhr",1619967480.0
Alte Oper,355,"02.05.2021, 14:58 Uhr",1619967480.0
Hauptbahnhof Süd,341,"02.05.2021, 14:58 Uhr",1619967480.0
Am Theater,285,"02.05.2021, 14:58 Uhr",1619967480.0
Baseler Platz,310,"02.05.2021, 14:58 Uhr",1619967480.0
Hauptwache,200,"02.05.2021, 14:58 Uhr",1619967480.0
Konstabler,167,"02.05.2021, 14:58 Uhr",1619967480.0
Am Gericht,542,"02.05.2021, 14:58 Uhr",1619967480.0
MyZeil,665,"02.05.2021, 14:58 Uhr",1619967480.0
Konrad-Adenauer-Straße,440,"02.05.2021, 14:58 Uhr",1619967480.0
Karstadt,geschlossen,"02.05.2021, 14:58 Uhr",1619967480.0
Börse,50,"02.05.2021, 15:08 Uhr",1619968080.0
Turmcenter,167,"02.05.2021, 15:08 Uhr",1619968080.0
Alte Oper,358,"02.05.2021, 15:08 Uhr",1619968080.0
Hauptbahnhof Süd,341,"02.05.2021, 15:08 Uhr",1619968080.0
Am Theater,285,"02.05.2021, 15:08 Uhr",1619968080.0
Baseler Platz,311,"02.05.2021, 15:08 Uhr",1619968080.0
Hauptwache,199,"02.05.2021, 15:08 Uhr",1619968080.0
Konstabler,168,"02.05.2021, 15:08 Uhr",1619968080.0
Am Gericht,542,"02.05.2021, 15:08 Uhr",1619968080.0
MyZeil,664,"02.05.2021, 15:08 Uhr",1619968080.0
Konrad-Adenauer-Straße,440,"02.05.2021, 15:08 Uhr",1619968080.0
Karstadt,geschlossen,"02.05.2021, 15:08 Uhr",1619968080.0
Börse,50,"02.05.2021, 15:08 Uhr",1619968080.0
Turmcenter,167,"02.05.2021, 15:08 Uhr",1619968080.0
Alte Oper,358,"02.05.2021, 15:08 Uhr",1619968080.0
Hauptbahnhof Süd,341,"02.05.2021, 15:08 Uhr",1619968080.0
Am Theater,285,"02.05.2021, 15:08 Uhr",1619968080.0
Baseler Platz,311,"02.05.2021, 15:08 Uhr",1619968080.0
Hauptwache,199,"02.05.2021, 15:08 Uhr",1619968080.0
Konstabler,168,"02.05.2021, 15:08 Uhr",1619968080.0
Am Gericht,542,"02.05.2021, 15:08 Uhr",1619968080.0
MyZeil,664,"02.05.2021, 15:08 Uhr",1619968080.0
Konrad-Adenauer-Straße,440,"02.05.2021, 15:08 Uhr",1619968080.0
Karstadt,geschlossen,"02.05.2021, 15:08 Uhr",1619968080.0
Börse,50,"02.05.2021, 15:18 Uhr",1619968680.0
Turmcenter,167,"02.05.2021, 15:18 Uhr",1619968680.0
Alte Oper,358,"02.05.2021, 15:18 Uhr",1619968680.0
Hauptbahnhof Süd,341,"02.05.2021, 15:18 Uhr",1619968680.0
Am Theater,286,"02.05.2021, 15:18 Uhr",1619968680.0
Baseler Platz,311,"02.05.2021, 15:18 Uhr",1619968680.0
Hauptwache,201,"02.05.2021, 15:18 Uhr",1619968680.0
Konstabler,168,"02.05.2021, 15:18 Uhr",1619968680.0
Am Gericht,541,"02.05.2021, 15:18 Uhr",1619968680.0
MyZeil,664,"02.05.2021, 15:18 Uhr",1619968680.0
Konrad-Adenauer-Straße,440,"02.05.2021, 15:18 Uhr",1619968680.0
Karstadt,geschlossen,"02.05.2021, 15:18 Uhr",1619968680.0
Börse,50,"02.05.2021, 15:28 Uhr",1619969280.0
Turmcenter,168,"02.05.2021, 15:28 Uhr",1619969280.0
Alte Oper,358,"02.05.2021, 15:28 Uhr",1619969280.0
Hauptbahnhof Süd,341,"02.05.2021, 15:28 Uhr",1619969280.0
Am Theater,285,"02.05.2021, 15:28 Uhr",1619969280.0
Baseler Platz,311,"02.05.2021, 15:28 Uhr",1619969280.0
Hauptwache,201,"02.05.2021, 15:28 Uhr",1619969280.0
Konstabler,170,"02.05.2021, 15:28 Uhr",1619969280.0
Am Gericht,541,"02.05.2021, 15:28 Uhr",1619969280.0
MyZeil,663,"02.05.2021, 15:28 Uhr",1619969280.0
Konrad-Adenauer-Straße,439,"02.05.2021, 15:28 Uhr",1619969280.0
Karstadt,geschlossen,"02.05.2021, 15:28 Uhr",1619969280.0
Börse,50,"02.05.2021, 15:38 Uhr",1619969880.0
Turmcenter,168,"02.05.2021, 15:38 Uhr",1619969880.0
Alte Oper,357,"02.05.2021, 15:38 Uhr",1619969880.0
Hauptbahnhof Süd,343,"02.05.2021, 15:38 Uhr",1619969880.0
Am Theater,283,"02.05.2021, 15:38 Uhr",1619969880.0
Baseler Platz,310,"02.05.2021, 15:38 Uhr",1619969880.0
Hauptwache,195,"02.05.2021, 15:38 Uhr",1619969880.0
Konstabler,172,"02.05.2021, 15:38 Uhr",1619969880.0
Am Gericht,538,"02.05.2021, 15:38 Uhr",1619969880.0
MyZeil,661,"02.05.2021, 15:38 Uhr",1619969880.0
Konrad-Adenauer-Straße,438,"02.05.2021, 15:38 Uhr",1619969880.0
Karstadt,geschlossen,"02.05.2021, 15:38 Uhr",1619969880.0
Börse,50,"02.05.2021, 15:38 Uhr",1619969880.0
Turmcenter,168,"02.05.2021, 15:38 Uhr",1619969880.0
Alte Oper,357,"02.05.2021, 15:38 Uhr",1619969880.0
Hauptbahnhof Süd,343,"02.05.2021, 15:38 Uhr",1619969880.0
Am Theater,283,"02.05.2021, 15:38 Uhr",1619969880.0
Baseler Platz,310,"02.05.2021, 15:38 Uhr",1619969880.0
Hauptwache,195,"02.05.2021, 15:38 Uhr",1619969880.0
Konstabler,172,"02.05.2021, 15:38 Uhr",1619969880.0
Am Gericht,538,"02.05.2021, 15:38 Uhr",1619969880.0
MyZeil,661,"02.05.2021, 15:38 Uhr",1619969880.0
Konrad-Adenauer-Straße,438,"02.05.2021, 15:38 Uhr",1619969880.0
Karstadt,geschlossen,"02.05.2021, 15:38 Uhr",1619969880.0
Börse,50,"02.05.2021, 15:48 Uhr",1619970480.0
Turmcenter,168,"02.05.2021, 15:48 Uhr",1619970480.0
Alte Oper,356,"02.05.2021, 15:48 Uhr",1619970480.0
Hauptbahnhof Süd,343,"02.05.2021, 15:48 Uhr",1619970480.0
Am Theater,282,"02.05.2021, 15:48 Uhr",1619970480.0
Baseler Platz,310,"02.05.2021, 15:48 Uhr",1619970480.0
Hauptwache,194,"02.05.2021, 15:48 Uhr",1619970480.0
Konstabler,170,"02.05.2021, 15:48 Uhr",1619970480.0
Am Gericht,537,"02.05.2021, 15:48 Uhr",1619970480.0
MyZeil,662,"02.05.2021, 15:48 Uhr",1619970480.0
Konrad-Adenauer-Straße,437,"02.05.2021, 15:48 Uhr",1619970480.0
Karstadt,geschlossen,"02.05.2021, 15:48 Uhr",1619970480.0
Börse,50,"02.05.2021, 15:59 Uhr",1619971140.0
Turmcenter,168,"02.05.2021, 15:59 Uhr",1619971140.0
Alte Oper,355,"02.05.2021, 15:59 Uhr",1619971140.0
Hauptbahnhof Süd,343,"02.05.2021, 15:59 Uhr",1619971140.0
Am Theater,283,"02.05.2021, 15:59 Uhr",1619971140.0
Baseler Platz,309,"02.05.2021, 15:59 Uhr",1619971140.0
Hauptwache,196,"02.05.2021, 15:59 Uhr",1619971140.0
Konstabler,168,"02.05.2021, 15:59 Uhr",1619971140.0
Am Gericht,537,"02.05.2021, 15:59 Uhr",1619971140.0
MyZeil,664,"02.05.2021, 15:59 Uhr",1619971140.0
Konrad-Adenauer-Straße,438,"02.05.2021, 15:59 Uhr",1619971140.0
Karstadt,geschlossen,"02.05.2021, 15:59 Uhr",1619971140.0
Börse,50,"02.05.2021, 16:04 Uhr",1619971440.0
Turmcenter,168,"02.05.2021, 16:04 Uhr",1619971440.0
Alte Oper,354,"02.05.2021, 16:04 Uhr",1619971440.0
Hauptbahnhof Süd,344,"02.05.2021, 16:04 Uhr",1619971440.0
Am Theater,283,"02.05.2021, 16:04 Uhr",1619971440.0
Baseler Platz,309,"02.05.2021, 16:04 Uhr",1619971440.0
Hauptwache,195,"02.05.2021, 16:04 Uhr",1619971440.0
Konstabler,170,"02.05.2021, 16:04 Uhr",1619971440.0
Am Gericht,536,"02.05.2021, 16:04 Uhr",1619971440.0
MyZeil,664,"02.05.2021, 16:04 Uhr",1619971440.0
Konrad-Adenauer-Straße,441,"02.05.2021, 16:04 Uhr",1619971440.0
Karstadt,geschlossen,"02.05.2021, 16:04 Uhr",1619971440.0
Börse,50,"02.05.2021, 16:14 Uhr",1619972040.0
Turmcenter,168,"02.05.2021, 16:14 Uhr",1619972040.0
Alte Oper,354,"02.05.2021, 16:14 Uhr",1619972040.0
Hauptbahnhof Süd,345,"02.05.2021, 16:14 Uhr",1619972040.0
Am Theater,284,"02.05.2021, 16:14 Uhr",1619972040.0
Baseler Platz,308,"02.05.2021, 16:14 Uhr",1619972040.0
Hauptwache,198,"02.05.2021, 16:14 Uhr",1619972040.0
Konstabler,172,"02.05.2021, 16:14 Uhr",1619972040.0
Am Gericht,535,"02.05.2021, 16:14 Uhr",1619972040.0
MyZeil,662,"02.05.2021, 16:14 Uhr",1619972040.0
Konrad-Adenauer-Straße,440,"02.05.2021, 16:14 Uhr",1619972040.0
Karstadt,geschlossen,"02.05.2021, 16:14 Uhr",1619972040.0
Börse,50,"02.05.2021, 16:24 Uhr",1619972640.0
Turmcenter,168,"02.05.2021, 16:24 Uhr",1619972640.0
Alte Oper,354,"02.05.2021, 16:24 Uhr",1619972640.0
Hauptbahnhof Süd,345,"02.05.2021, 16:24 Uhr",1619972640.0
Am Theater,284,"02.05.2021, 16:24 Uhr",1619972640.0
Baseler Platz,309,"02.05.2021, 16:24 Uhr",1619972640.0
Hauptwache,198,"02.05.2021, 16:24 Uhr",1619972640.0
Konstabler,174,"02.05.2021, 16:24 Uhr",1619972640.0
Am Gericht,534,"02.05.2021, 16:24 Uhr",1619972640.0
MyZeil,659,"02.05.2021, 16:24 Uhr",1619972640.0
Konrad-Adenauer-Straße,438,"02.05.2021, 16:24 Uhr",1619972640.0
Karstadt,geschlossen,"02.05.2021, 16:24 Uhr",1619972640.0
Börse,50,"02.05.2021, 16:24 Uhr",1619972640.0
Turmcenter,168,"02.05.2021, 16:24 Uhr",1619972640.0
Alte Oper,354,"02.05.2021, 16:24 Uhr",1619972640.0
Hauptbahnhof Süd,345,"02.05.2021, 16:24 Uhr",1619972640.0
Am Theater,284,"02.05.2021, 16:24 Uhr",1619972640.0
Baseler Platz,309,"02.05.2021, 16:24 Uhr",1619972640.0
Hauptwache,198,"02.05.2021, 16:24 Uhr",1619972640.0
Konstabler,174,"02.05.2021, 16:24 Uhr",1619972640.0
Am Gericht,534,"02.05.2021, 16:24 Uhr",1619972640.0
MyZeil,659,"02.05.2021, 16:24 Uhr",1619972640.0
Konrad-Adenauer-Straße,438,"02.05.2021, 16:24 Uhr",1619972640.0
Karstadt,geschlossen,"02.05.2021, 16:24 Uhr",1619972640.0
Börse,50,"02.05.2021, 16:39 Uhr",1619973540.0
Turmcenter,168,"02.05.2021, 16:39 Uhr",1619973540.0
Alte Oper,354,"02.05.2021, 16:39 Uhr",1619973540.0
Hauptbahnhof Süd,343,"02.05.2021, 16:39 Uhr",1619973540.0
Am Theater,283,"02.05.2021, 16:39 Uhr",1619973540.0
Baseler Platz,310,"02.05.2021, 16:39 Uhr",1619973540.0
Hauptwache,198,"02.05.2021, 16:39 Uhr",1619973540.0
Konstabler,171,"02.05.2021, 16:39 Uhr",1619973540.0
Am Gericht,533,"02.05.2021, 16:39 Uhr",1619973540.0
MyZeil,658,"02.05.2021, 16:39 Uhr",1619973540.0
Konrad-Adenauer-Straße,435,"02.05.2021, 16:39 Uhr",1619973540.0
Karstadt,geschlossen,"02.05.2021, 16:39 Uhr",1619973540.0
Börse,50,"02.05.2021, 16:39 Uhr",1619973540.0
Turmcenter,168,"02.05.2021, 16:39 Uhr",1619973540.0
Alte Oper,354,"02.05.2021, 16:39 Uhr",1619973540.0
Hauptbahnhof Süd,343,"02.05.2021, 16:39 Uhr",1619973540.0
Am Theater,283,"02.05.2021, 16:39 Uhr",1619973540.0
Baseler Platz,310,"02.05.2021, 16:39 Uhr",1619973540.0
Hauptwache,198,"02.05.2021, 16:39 Uhr",1619973540.0
Konstabler,171,"02.05.2021, 16:39 Uhr",1619973540.0
Am Gericht,533,"02.05.2021, 16:39 Uhr",1619973540.0
MyZeil,658,"02.05.2021, 16:39 Uhr",1619973540.0
Konrad-Adenauer-Straße,435,"02.05.2021, 16:39 Uhr",1619973540.0
Karstadt,geschlossen,"02.05.2021, 16:39 Uhr",1619973540.0
Börse,50,"02.05.2021, 16:49 Uhr",1619974140.0
Turmcenter,168,"02.05.2021, 16:49 Uhr",1619974140.0
Alte Oper,354,"02.05.2021, 16:49 Uhr",1619974140.0
Hauptbahnhof Süd,343,"02.05.2021, 16:49 Uhr",1619974140.0
Am Theater,281,"02.05.2021, 16:49 Uhr",1619974140.0
Baseler Platz,309,"02.05.2021, 16:49 Uhr",1619974140.0
Hauptwache,197,"02.05.2021, 16:49 Uhr",1619974140.0
Konstabler,169,"02.05.2021, 16:49 Uhr",1619974140.0
Am Gericht,532,"02.05.2021, 16:49 Uhr",1619974140.0
MyZeil,663,"02.05.2021, 16:49 Uhr",1619974140.0
Konrad-Adenauer-Straße,436,"02.05.2021, 16:49 Uhr",1619974140.0
Karstadt,geschlossen,"02.05.2021, 16:49 Uhr",1619974140.0
Börse,50,"02.05.2021, 16:59 Uhr",1619974740.0
Turmcenter,168,"02.05.2021, 16:59 Uhr",1619974740.0
Alte Oper,357,"02.05.2021, 16:59 Uhr",1619974740.0
Hauptbahnhof Süd,343,"02.05.2021, 16:59 Uhr",1619974740.0
Am Theater,278,"02.05.2021, 16:59 Uhr",1619974740.0
Baseler Platz,309,"02.05.2021, 16:59 Uhr",1619974740.0
Hauptwache,201,"02.05.2021, 16:59 Uhr",1619974740.0
Konstabler,168,"02.05.2021, 16:59 Uhr",1619974740.0
Am Gericht,532,"02.05.2021, 16:59 Uhr",1619974740.0
MyZeil,662,"02.05.2021, 16:59 Uhr",1619974740.0
Konrad-Adenauer-Straße,436,"02.05.2021, 16:59 Uhr",1619974740.0
Karstadt,geschlossen,"02.05.2021, 16:59 Uhr",1619974740.0
Börse,50,"02.05.2021, 17:05 Uhr",1619975100.0
Turmcenter,168,"02.05.2021, 17:05 Uhr",1619975100.0
Alte Oper,356,"02.05.2021, 17:05 Uhr",1619975100.0
Hauptbahnhof Süd,343,"02.05.2021, 17:05 Uhr",1619975100.0
Am Theater,279,"02.05.2021, 17:05 Uhr",1619975100.0
Baseler Platz,309,"02.05.2021, 17:05 Uhr",1619975100.0
Hauptwache,203,"02.05.2021, 17:05 Uhr",1619975100.0
Konstabler,166,"02.05.2021, 17:05 Uhr",1619975100.0
Am Gericht,534,"02.05.2021, 17:05 Uhr",1619975100.0
MyZeil,662,"02.05.2021, 17:05 Uhr",1619975100.0
Konrad-Adenauer-Straße,437,"02.05.2021, 17:05 Uhr",1619975100.0
Karstadt,geschlossen,"02.05.2021, 17:05 Uhr",1619975100.0
Börse,50,"02.05.2021, 17:15 Uhr",1619975700.0
Turmcenter,168,"02.05.2021, 17:15 Uhr",1619975700.0
Alte Oper,357,"02.05.2021, 17:15 Uhr",1619975700.0
Hauptbahnhof Süd,343,"02.05.2021, 17:15 Uhr",1619975700.0
Am Theater,279,"02.05.2021, 17:15 Uhr",1619975700.0
Baseler Platz,309,"02.05.2021, 17:15 Uhr",1619975700.0
Hauptwache,204,"02.05.2021, 17:15 Uhr",1619975700.0
Konstabler,168,"02.05.2021, 17:15 Uhr",1619975700.0
Am Gericht,535,"02.05.2021, 17:15 Uhr",1619975700.0
MyZeil,664,"02.05.2021, 17:15 Uhr",1619975700.0
Konrad-Adenauer-Straße,434,"02.05.2021, 17:15 Uhr",1619975700.0
Karstadt,geschlossen,"02.05.2021, 17:15 Uhr",1619975700.0
Börse,50,"02.05.2021, 17:30 Uhr",1619976600.0
Turmcenter,168,"02.05.2021, 17:30 Uhr",1619976600.0
Alte Oper,355,"02.05.2021, 17:30 Uhr",1619976600.0
Hauptbahnhof Süd,343,"02.05.2021, 17:30 Uhr",1619976600.0
Am Theater,280,"02.05.2021, 17:30 Uhr",1619976600.0
Baseler Platz,309,"02.05.2021, 17:30 Uhr",1619976600.0
Hauptwache,203,"02.05.2021, 17:30 Uhr",1619976600.0
Konstabler,170,"02.05.2021, 17:30 Uhr",1619976600.0
Am Gericht,534,"02.05.2021, 17:30 Uhr",1619976600.0
MyZeil,664,"02.05.2021, 17:30 Uhr",1619976600.0
Konrad-Adenauer-Straße,437,"02.05.2021, 17:30 Uhr",1619976600.0
Karstadt,geschlossen,"02.05.2021, 17:30 Uhr",1619976600.0
Börse,50,"02.05.2021, 17:30 Uhr",1619976600.0
Turmcenter,168,"02.05.2021, 17:30 Uhr",1619976600.0
Alte Oper,355,"02.05.2021, 17:30 Uhr",1619976600.0
Hauptbahnhof Süd,343,"02.05.2021, 17:30 Uhr",1619976600.0
Am Theater,280,"02.05.2021, 17:30 Uhr",1619976600.0
Baseler Platz,309,"02.05.2021, 17:30 Uhr",1619976600.0
Hauptwache,203,"02.05.2021, 17:30 Uhr",1619976600.0
Konstabler,170,"02.05.2021, 17:30 Uhr",1619976600.0
Am Gericht,534,"02.05.2021, 17:30 Uhr",1619976600.0
MyZeil,664,"02.05.2021, 17:30 Uhr",1619976600.0
Konrad-Adenauer-Straße,437,"02.05.2021, 17:30 Uhr",1619976600.0
Karstadt,geschlossen,"02.05.2021, 17:30 Uhr",1619976600.0
Börse,50,"02.05.2021, 17:35 Uhr",1619976900.0
Turmcenter,169,"02.05.2021, 17:35 Uhr",1619976900.0
Alte Oper,355,"02.05.2021, 17:35 Uhr",1619976900.0
Hauptbahnhof Süd,343,"02.05.2021, 17:35 Uhr",1619976900.0
Am Theater,280,"02.05.2021, 17:35 Uhr",1619976900.0
Baseler Platz,310,"02.05.2021, 17:35 Uhr",1619976900.0
Hauptwache,204,"02.05.2021, 17:35 Uhr",1619976900.0
Konstabler,174,"02.05.2021, 17:35 Uhr",1619976900.0
Am Gericht,534,"02.05.2021, 17:35 Uhr",1619976900.0
MyZeil,664,"02.05.2021, 17:35 Uhr",1619976900.0
Konrad-Adenauer-Straße,435,"02.05.2021, 17:35 Uhr",1619976900.0
Karstadt,geschlossen,"02.05.2021, 17:35 Uhr",1619976900.0
Börse,50,"02.05.2021, 17:45 Uhr",1619977500.0
Turmcenter,169,"02.05.2021, 17:45 Uhr",1619977500.0
Alte Oper,354,"02.05.2021, 17:45 Uhr",1619977500.0
Hauptbahnhof Süd,343,"02.05.2021, 17:45 Uhr",1619977500.0
Am Theater,279,"02.05.2021, 17:45 Uhr",1619977500.0
Baseler Platz,310,"02.05.2021, 17:45 Uhr",1619977500.0
Hauptwache,208,"02.05.2021, 17:45 Uhr",1619977500.0
Konstabler,176,"02.05.2021, 17:45 Uhr",1619977500.0
Am Gericht,535,"02.05.2021, 17:45 Uhr",1619977500.0
MyZeil,665,"02.05.2021, 17:45 Uhr",1619977500.0
Konrad-Adenauer-Straße,433,"02.05.2021, 17:45 Uhr",1619977500.0
Karstadt,geschlossen,"02.05.2021, 17:45 Uhr",1619977500.0
Börse,50,"02.05.2021, 17:55 Uhr",1619978100.0
Turmcenter,169,"02.05.2021, 17:55 Uhr",1619978100.0
Alte Oper,356,"02.05.2021, 17:55 Uhr",1619978100.0
Hauptbahnhof Süd,342,"02.05.2021, 17:55 Uhr",1619978100.0
Am Theater,279,"02.05.2021, 17:55 Uhr",1619978100.0
Baseler Platz,308,"02.05.2021, 17:55 Uhr",1619978100.0
Hauptwache,214,"02.05.2021, 17:55 Uhr",1619978100.0
Konstabler,176,"02.05.2021, 17:55 Uhr",1619978100.0
Am Gericht,535,"02.05.2021, 17:55 Uhr",1619978100.0
MyZeil,666,"02.05.2021, 17:55 Uhr",1619978100.0
Konrad-Adenauer-Straße,432,"02.05.2021, 17:55 Uhr",1619978100.0
Karstadt,geschlossen,"02.05.2021, 17:55 Uhr",1619978100.0
Börse,50,"02.05.2021, 17:55 Uhr",1619978100.0
Turmcenter,169,"02.05.2021, 17:55 Uhr",1619978100.0
Alte Oper,356,"02.05.2021, 17:55 Uhr",1619978100.0
Hauptbahnhof Süd,342,"02.05.2021, 17:55 Uhr",1619978100.0
Am Theater,279,"02.05.2021, 17:55 Uhr",1619978100.0
Baseler Platz,308,"02.05.2021, 17:55 Uhr",1619978100.0
Hauptwache,214,"02.05.2021, 17:55 Uhr",1619978100.0
Konstabler,176,"02.05.2021, 17:55 Uhr",1619978100.0
Am Gericht,535,"02.05.2021, 17:55 Uhr",1619978100.0
MyZeil,666,"02.05.2021, 17:55 Uhr",1619978100.0
Konrad-Adenauer-Straße,432,"02.05.2021, 17:55 Uhr",1619978100.0
Karstadt,geschlossen,"02.05.2021, 17:55 Uhr",1619978100.0
Börse,50,"02.05.2021, 18:10 Uhr",1619979000.0
Turmcenter,169,"02.05.2021, 18:10 Uhr",1619979000.0
Alte Oper,356,"02.05.2021, 18:10 Uhr",1619979000.0
Hauptbahnhof Süd,340,"02.05.2021, 18:10 Uhr",1619979000.0
Am Theater,280,"02.05.2021, 18:10 Uhr",1619979000.0
Baseler Platz,308,"02.05.2021, 18:10 Uhr",1619979000.0
Hauptwache,215,"02.05.2021, 18:10 Uhr",1619979000.0
Konstabler,179,"02.05.2021, 18:10 Uhr",1619979000.0
Am Gericht,534,"02.05.2021, 18:10 Uhr",1619979000.0
MyZeil,670,"02.05.2021, 18:10 Uhr",1619979000.0
Konrad-Adenauer-Straße,435,"02.05.2021, 18:10 Uhr",1619979000.0
Karstadt,geschlossen,"02.05.2021, 18:10 Uhr",1619979000.0
Börse,50,"02.05.2021, 18:10 Uhr",1619979000.0
Turmcenter,169,"02.05.2021, 18:10 Uhr",1619979000.0
Alte Oper,356,"02.05.2021, 18:10 Uhr",1619979000.0
Hauptbahnhof Süd,340,"02.05.2021, 18:10 Uhr",1619979000.0
Am Theater,280,"02.05.2021, 18:10 Uhr",1619979000.0
Baseler Platz,308,"02.05.2021, 18:10 Uhr",1619979000.0
Hauptwache,215,"02.05.2021, 18:10 Uhr",1619979000.0
Konstabler,179,"02.05.2021, 18:10 Uhr",1619979000.0
Am Gericht,534,"02.05.2021, 18:10 Uhr",1619979000.0
MyZeil,670,"02.05.2021, 18:10 Uhr",1619979000.0
Konrad-Adenauer-Straße,435,"02.05.2021, 18:10 Uhr",1619979000.0
Karstadt,geschlossen,"02.05.2021, 18:10 Uhr",1619979000.0
Börse,50,"02.05.2021, 18:26 Uhr",1619979960.0
Turmcenter,168,"02.05.2021, 18:26 Uhr",1619979960.0
Alte Oper,355,"02.05.2021, 18:26 Uhr",1619979960.0
Hauptbahnhof Süd,341,"02.05.2021, 18:26 Uhr",1619979960.0
Am Theater,281,"02.05.2021, 18:26 Uhr",1619979960.0
Baseler Platz,308,"02.05.2021, 18:26 Uhr",1619979960.0
Hauptwache,216,"02.05.2021, 18:26 Uhr",1619979960.0
Konstabler,180,"02.05.2021, 18:26 Uhr",1619979960.0
Am Gericht,530,"02.05.2021, 18:26 Uhr",1619979960.0
MyZeil,668,"02.05.2021, 18:26 Uhr",1619979960.0
Konrad-Adenauer-Straße,435,"02.05.2021, 18:26 Uhr",1619979960.0
Karstadt,geschlossen,"02.05.2021, 18:26 Uhr",1619979960.0
Börse,50,"02.05.2021, 18:36 Uhr",1619980560.0
Turmcenter,167,"02.05.2021, 18:36 Uhr",1619980560.0
Alte Oper,356,"02.05.2021, 18:36 Uhr",1619980560.0
Hauptbahnhof Süd,341,"02.05.2021, 18:36 Uhr",1619980560.0
Am Theater,282,"02.05.2021, 18:36 Uhr",1619980560.0
Baseler Platz,307,"02.05.2021, 18:36 Uhr",1619980560.0
